,funded_amnt_inv,int_rate,installment,annual_inc,loan_status,dti,revol_bal,revol_util,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt
31601,1200.0,13.11,40.5,54000.0,0.0,5.47,2584.0,40.4,1457.82,1200.0,257.82,0.0,0.0,0.0,42.73
31602,21825.0,10.25,777.24,100000.0,0.0,8.63,3315.0,6.0,22371.86,24000.0,601.27,0.0,0.0,0.0,23053.42
31603,14875.0,9.88,483.16,40000.0,0.0,11.22,14067.0,38.8,17249.9,15000.0,2394.86,0.0,0.0,0.0,513.31
31604,20875.0,11.36,691.14,90000.0,0.0,15.09,36120.0,91.9,24733.92,21000.0,3882.03,0.0,0.0,0.0,720.49
31605,9000.0,10.99,294.62,28800.0,0.0,18.67,13483.0,57.5,10590.9,9000.0,1590.9,0.0,0.0,0.0,1184.99
31606,8000.0,16.07,281.56,72000.0,0.0,14.18,5222.0,36.0,8699.97,8000.0,699.97,0.0,0.0,0.0,7018.24
31607,21371.61,13.11,742.39,49000.0,1.0,21.22,25431.0,51.9,13636.37,8710.88,3145.76,0.0,1880.88,341.9603999921,742.39
31608,3000.0,10.99,98.21,13200.0,1.0,14.18,2189.0,87.6,1462.63,1045.71,321.81,0.0,95.11,1.06,98.21
31609,7500.0,10.62,244.2,165000.0,0.0,1.67,0.0,0.0,8365.33,7500.0,865.33,0.0,0.0,0.0,13.29
31610,9975.0,12.73,335.67,21000.0,0.0,2.71,19250.0,83.9,11079.08,10000.0,1106.85,0.0,0.0,0.0,7425.86
31611,10000.0,12.73,335.67,65000.0,0.0,5.85,4371.0,80.9,11751.56,10000.0,1751.56,0.0,0.0,0.0,6745.38
31612,13500.0,7.88,453.57,72000.0,0.0,0.25,208.0,0.4,14753.52,14500.0,1346.37,0.0,0.0,0.0,1431.93
31613,15875.0,10.25,518.16,53000.0,0.0,11.95,19064.0,41.4,17145.13,16000.0,1280.13,0.0,0.0,0.0,11296.08
31614,17500.0,13.85,596.82,49270.0,0.0,23.19,23274.0,78.1,19754.59,17500.0,2254.59,0.0,0.0,0.0,12602.98
31615,6000.0,12.73,201.4,27000.0,0.0,20.71,454.0,11.6,7250.68,6000.0,1250.68,0.0,0.0,0.0,218.64
31616,9000.0,7.14,309.4,40000.0,0.0,4.02,6080.0,23.6,10025.17,10000.0,1139.08,0.0,0.0,0.0,329.71
31617,1600.0,9.88,51.54,87500.0,0.0,0.27,345.0,1.8,1685.53,1600.0,85.53,0.0,0.0,0.0,1.29
31618,12875.0,9.88,483.16,48000.0,0.0,21.07,25052.0,40.4,14673.52,15000.0,2095.34,0.0,0.0,0.0,40.39
31619,5000.0,11.36,164.56,47233.0,0.0,10.47,12241.0,88.7,5924.49,5000.0,924.49,0.0,0.0,0.0,175.46
31620,6500.0,12.73,218.19,43000.0,0.0,11.39,4490.0,62.4,7855.29,6500.0,1355.29,0.0,0.0,0.0,251.12
31621,10000.0,14.59,344.65,90305.0,1.0,9.51,16026.0,47.3,9650.2,7377.05,2259.15,0.0,14.0,0.0,344.65
31622,20000.0,17.93,722.35,305000.0,0.0,3.91,185.0,18.5,25634.5,20000.0,5634.5,0.0,0.0,0.0,6141.67
31623,3000.0,16.82,106.69,37100.0,0.0,17.92,469.0,93.8,3789.22,3000.0,789.22,0.0,0.0,0.0,918.39
31624,7875.0,9.88,257.69,60000.0,0.0,19.92,21591.0,56.8,9132.41,8000.0,1277.37,0.0,0.0,0.0,275.45
31625,11200.0,14.22,383.99,60000.0,0.0,16.97,8729.0,94.8,12588.21,11200.0,1388.21,0.0,0.0,0.0,19.9
31626,4000.0,12.73,134.27,48804.0,1.0,8.73,3000.0,53.6,2416.86,1805.81,604.57,0.0,6.48,0.0,134.27
31627,6600.0,10.99,216.06,70000.0,0.0,16.41,7755.0,34.3,7778.37,6600.0,1178.37,0.0,0.0,0.0,242.79
31628,4500.0,7.88,140.77,14400.0,0.0,11.42,4419.0,39.5,5067.67,4500.0,567.67,0.0,0.0,0.0,146.89
31629,6000.0,10.25,194.31,24000.0,0.0,9.7,1838.0,14.2,6994.32,6000.0,994.32,0.0,0.0,0.0,414.67
31630,9900.0,7.88,312.81,79000.0,0.0,11.33,12379.0,43.3,11149.1,10000.0,1261.71,0.0,0.0,0.0,329.79
31631,5875.0,9.88,193.27,25000.0,0.0,3.31,2702.0,31.1,6732.46,6000.0,875.71,0.0,0.0,0.0,786.05
31632,6000.0,14.22,205.71,50000.0,0.0,14.09,298.0,14.9,7405.83,6000.0,1405.83,0.0,0.0,0.0,228.41
31633,5000.0,16.07,175.97,47000.0,0.0,1.94,2689.0,51.7,6335.14,5000.0,1305.14,29.999999997445997,0.0,0.0,798.68
31634,2500.0,16.45,88.45,38000.0,0.0,10.36,417.0,59.6,3184.09,2500.0,684.09,0.0,0.0,0.0,94.46
31635,22925.0,10.62,814.0,95000.0,0.0,8.44,0.0,0.0,25443.84,25000.0,2746.82,0.0,0.0,0.0,39.34
31636,5000.0,15.33,174.15,23400.0,0.0,10.31,2579.0,71.6,5759.58,5000.0,759.58,0.0,0.0,0.0,3498.03
31637,4000.0,10.99,130.95,72000.0,0.0,17.42,13849.0,76.9,4520.68,4000.0,520.68,0.0,0.0,0.0,2301.02
31638,4000.0,7.88,156.41,10668.0,0.0,2.59,1138.0,25.3,4516.46,5000.0,630.58,15.000000000445,0.0,0.0,160.44
31639,9975.0,12.73,335.67,150000.0,0.0,8.37,14917.0,52.2,10285.28,10000.0,311.05,0.0,0.0,0.0,9643.01
31640,16000.0,16.45,566.04,78000.0,0.0,1.34,3694.0,64.8,19809.11,16000.0,3809.11,0.0,0.0,0.0,6811.72
31641,5600.0,10.62,182.34,48000.0,0.0,9.82,2107.0,62.0,6564.76,5600.0,964.76,0.0,0.0,0.0,198.41
31642,4000.0,14.96,138.59,50000.0,0.0,7.8,4550.0,22.3,4989.35,4000.0,989.35,0.0,0.0,0.0,151.47
31643,2500.0,7.14,77.35,80000.0,0.0,16.29,32400.0,66.5,2784.17,2500.0,284.17,0.0,0.0,0.0,73.47
31644,7000.0,7.14,247.52,85000.0,0.0,14.51,4445.0,14.3,7122.1,8000.0,139.5,0.0,0.0,0.0,2.51
31645,13000.0,15.7,455.15,52000.0,0.0,15.14,6906.0,56.7,15877.14,13000.0,2877.14,0.0,0.0,0.0,37.91
31646,5000.0,10.25,161.93,65000.0,0.0,23.85,30878.0,41.8,5829.63,5000.0,829.63,0.0,0.0,0.0,186.31
31647,2500.0,7.88,78.21,54600.0,0.0,6.26,649.0,12.0,2652.0,2500.0,152.0,0.0,0.0,0.0,480.63
31648,12000.0,10.99,392.83,70000.0,0.0,22.29,6511.0,53.4,14142.31,12000.0,2142.31,0.0,0.0,0.0,433.27
31649,8400.0,9.88,275.4,105999.8,0.0,8.11,12222.0,39.7,9741.21,8550.0,1365.16,0.0,0.0,0.0,294.13
31650,5500.0,7.14,201.11,86500.0,0.0,15.95,7087.0,16.5,6126.34,6500.0,740.22,0.0,0.0,0.0,211.63
31651,9975.0,7.51,311.1,120000.0,0.0,8.97,7158.0,46.2,11171.75,10000.0,1199.74,0.0,0.0,0.0,345.57
31652,4000.0,7.88,125.13,42000.0,0.0,10.31,1235.0,7.6,4504.56,4000.0,504.56,0.0,0.0,0.0,129.43
31653,13000.0,13.11,438.69,31200.0,0.0,20.62,16992.0,51.2,15788.3,13000.0,2788.3,0.0,0.0,0.0,894.59
31654,10000.0,12.73,335.67,80000.0,0.0,4.04,0.0,0.0,11901.99,10000.0,1885.21,16.779999996698,0.0,0.0,5349.17
31655,8000.0,11.36,263.29,40000.0,0.0,14.55,1214.0,8.6,9478.95,8000.0,1478.95,0.0,0.0,0.0,276.52
31656,10000.0,7.88,312.81,51000.0,0.0,7.18,8658.0,41.8,11129.09,10000.0,1129.09,0.0,0.0,0.0,3631.75
31657,10000.0,15.33,348.29,68000.0,0.0,15.37,7552.0,84.9,12525.69,10000.0,2525.69,0.0,0.0,0.0,1040.35
31658,5500.0,6.76,169.24,58800.0,0.0,8.49,16785.0,14.6,5981.46,5500.0,481.46,0.0,0.0,0.0,2607.41
31659,3000.0,14.22,102.86,110000.0,0.0,10.05,22698.0,75.7,3690.73,3000.0,690.73,0.0,0.0,0.0,509.2
31660,9875.0,9.88,322.11,69000.0,0.0,10.57,14197.0,22.5,11070.19,10000.0,1210.32,0.0,0.0,0.0,5423.84
31661,2500.0,6.39,76.51,66560.0,0.0,10.26,2514.0,6.7,2739.85,2500.0,239.85,0.0,0.0,0.0,42.66
31662,5000.0,10.62,162.8,33000.0,0.0,17.09,3910.0,17.2,5652.12,5000.0,652.12,0.0,0.0,0.0,2725.22
31663,5875.0,7.88,187.69,70000.0,0.0,19.59,5420.0,53.7,6616.11,6000.0,756.87,0.0,0.0,0.0,194.0
31664,7500.0,7.88,234.61,55000.0,0.0,14.62,210.0,9.5,8018.21,7500.0,518.21,0.0,0.0,0.0,1135.55
31665,5000.0,6.76,153.85,75000.0,0.0,2.32,2814.0,7.2,5538.98,5000.0,538.98,0.0,0.0,0.0,169.17
31666,6000.0,9.88,193.27,19200.0,0.0,24.44,6441.0,45.4,6831.38,6000.0,831.38,0.0,0.0,0.0,326.82
31667,6000.0,14.59,206.79,59578.44,0.0,23.77,25181.0,63.0,7439.88,6000.0,1439.88,0.0,0.0,0.0,210.53
31668,2500.0,7.14,77.35,24000.0,0.0,9.05,2650.0,4.2,2707.1,2500.0,192.1,14.999999999493001,0.0,0.0,1549.24
31669,8400.0,13.11,283.46,45000.0,0.0,15.15,6513.0,88.0,9654.22,8400.0,1254.22,0.0,0.0,0.0,777.55
31670,8475.0,7.51,298.65,50000.0,0.0,13.2,12530.0,34.5,9094.29,9600.0,701.5,0.0,0.0,0.0,6425.81
31671,2000.0,14.22,68.57,50400.0,1.0,17.79,1483.0,53.0,452.46,262.06,111.3,0.0,79.1,0.8,68.57
31672,9875.0,10.25,323.85,45000.0,0.0,10.64,10487.0,37.7,10750.61,10000.0,886.7,0.0,0.0,0.0,7335.56
31673,22013.04,10.62,740.74,35000.0,0.0,16.66,10754.0,13.0,25710.54,22750.0,3917.81,0.0,0.0,0.0,766.56
31674,9925.0,7.51,342.21,38126.0,0.0,11.61,9770.0,23.6,10521.49,11000.0,661.1,0.0,0.0,0.0,8248.99
31675,20000.0,11.36,658.23,280000.0,0.0,6.0,14992.0,15.0,23365.76,20000.0,3365.76,0.0,0.0,0.0,6934.39
31676,22822.0,12.73,805.59,100000.0,0.0,14.8,16211.0,75.8,24489.34,23999.99,2076.46,0.0,0.0,0.0,19648.18
31677,3200.0,10.99,104.76,88000.0,0.0,18.53,27816.0,83.3,3771.23,3200.0,571.23,0.0,0.0,0.0,113.74
31678,4000.0,13.11,134.98,14400.0,0.0,5.5,2482.0,55.2,4390.68,4000.0,390.68,0.0,0.0,0.0,3178.07
31679,4000.0,13.48,135.7,34200.0,0.0,22.6,12784.0,42.8,4589.84,4000.0,589.84,0.0,0.0,0.0,12.28
31680,5000.0,11.36,164.56,50000.0,0.0,14.33,824.0,11.4,5924.39,5000.0,924.39,0.0,0.0,0.0,172.34
31681,14775.0,9.88,476.72,68000.0,0.0,23.28,2826.0,18.5,16924.36,14800.0,2153.0,0.0,0.0,0.0,5056.99
31682,17800.0,10.25,582.93,36662.0,0.0,19.64,17416.0,51.2,19347.81,18000.0,1565.21,0.0,0.0,0.0,4526.95
31683,15000.0,14.59,516.98,66000.0,1.0,12.64,12947.0,84.6,3381.58,1361.23,1379.94,25.650728674244,614.76,6.01,176.17
31684,17975.0,13.48,610.64,100000.0,0.0,6.24,14838.0,41.2,21953.28,18000.0,3983.81,0.0,0.0,0.0,669.61
31685,15000.0,13.85,511.56,88000.0,0.0,10.7,13838.0,93.5,18399.51,15000.0,3399.51,0.0,0.0,0.0,1539.74
31686,23768.631810232768,11.36,822.78,63800.0,0.0,14.78,22112.0,63.2,26129.7,24999.99,2789.74,0.0,0.0,0.0,17102.28
31687,10000.0,7.88,312.81,62000.0,0.0,8.42,12410.0,20.6,11261.53,10000.0,1261.53,0.0,0.0,0.0,323.96
31688,6000.0,10.25,259.08,55000.0,1.0,6.55,0.0,0.0,5335.9,5750.06,1244.21,0.0,129.05,1.73,25.38
31689,5000.0,6.76,153.85,54000.0,0.0,6.71,3503.0,7.8,5437.69,5000.0,437.69,0.0,0.0,0.0,2368.73
31690,20150.0,11.36,663.16,75000.0,0.0,22.66,4279.0,8.3,22011.14,20150.0,1861.14,0.0,0.0,0.0,263.92
31691,7375.0,7.51,233.32,25000.0,0.0,19.92,7619.0,11.63,8259.67,7500.0,899.66,0.0,0.0,0.0,247.61
31692,5500.0,7.14,201.11,33600.0,0.0,0.54,64.0,0.1,5773.45,6500.0,323.17,0.0,0.0,0.0,4665.71
31693,4750.0,10.25,153.83,49000.0,0.0,0.0,0.0,0.0,4813.48,4750.0,63.48,0.0,0.0,0.0,2660.75
31694,5500.0,9.88,241.58,67500.0,0.0,9.16,747.0,5.0,5545.64,7500.0,62.11,0.0,0.0,0.0,7562.49
31695,6375.0,7.14,201.11,38000.0,0.0,12.32,2839.0,8.1,7101.15,6500.0,740.39,0.0,0.0,0.0,213.74
31696,9000.0,7.14,309.4,40000.0,0.0,8.58,890.0,5.9,9898.64,10000.0,998.49,0.0,0.0,0.0,3892.84
31697,5975.0,14.22,205.71,29820.0,0.0,14.21,7896.0,45.9,7374.94,6000.0,1405.79,0.0,0.0,0.0,224.22
31698,23026.24,10.99,785.65,155000.0,0.0,23.19,77527.0,43.9,26974.69,24000.0,4284.05,0.0,0.0,0.0,841.11
31699,10750.0,13.48,364.69,50000.0,0.0,10.39,21143.0,94.4,13128.99,10750.0,2378.99,0.0,0.0,0.0,399.61
31700,5300.0,7.14,194.92,69930.0,0.0,6.14,1982.0,7.8,5602.11,6300.0,359.1,0.0,0.0,0.0,4614.28
31701,17950.0,9.88,579.79,84000.0,0.0,14.9,14257.0,49.8,20815.91,18000.0,2873.89,0.0,0.0,0.0,616.51
31702,16825.0,10.99,589.24,76000.0,0.0,14.84,38660.0,60.3,17686.07,18000.0,921.2,0.0,0.0,0.0,14989.0
31703,11950.0,13.11,404.94,73000.0,0.0,13.55,24363.0,64.1,12800.13,12000.0,853.69,0.0,0.0,0.0,10428.98
31704,9600.0,14.22,329.13,120640.0,0.0,10.63,41756.0,85.7,11463.71,9600.0,1863.71,0.0,0.0,0.0,4569.23
31705,4200.0,14.22,144.0,63000.0,0.0,10.69,2338.0,93.5,5037.25,4200.0,837.25,0.0,0.0,0.0,1876.37
31706,15981.116214835676,10.25,518.16,40800.0,0.0,24.68,16349.0,70.2,18347.82,15999.99,2371.98,0.0,0.0,0.0,5968.34
31707,4975.0,13.85,170.52,32400.0,0.0,5.89,4140.0,54.5,5693.13,5000.0,721.74,0.0,0.0,0.0,3338.54
31708,16000.0,13.48,542.79,50000.0,0.0,15.17,1962.0,49.0,19156.73,16000.0,3156.73,0.0,0.0,0.0,6166.2
31709,10000.0,14.59,344.65,33000.0,0.0,12.81,11537.0,97.8,12408.08,10000.0,2408.08,0.0,0.0,0.0,359.53
31710,6000.0,11.36,197.47,65000.0,0.0,12.89,6409.0,73.7,7109.11,6000.0,1109.11,0.0,0.0,0.0,205.22
31711,21978.63368848008,15.7,875.27,68902.67,0.0,22.62,31174.0,82.9,27122.46,25000.0,6277.32,0.0,0.0,0.0,5919.16
31712,9000.0,12.73,302.1,36000.0,0.0,20.53,9941.0,38.7,10876.24,9000.0,1876.24,0.0,0.0,0.0,338.7
31713,2500.0,10.99,81.84,28080.0,0.0,19.66,1836.0,59.2,2588.35,2500.0,88.35,0.0,0.0,0.0,2344.19
31714,6900.0,7.88,218.97,113000.0,1.0,16.91,46507.0,61.6,863.39,698.11,176.77,0.0,1.0,0.0,218.97
31715,10700.0,14.59,370.5,45000.0,0.0,24.72,15312.0,69.4,13337.31,10750.0,2594.04,55.590000090322,0.0,0.0,395.3
31716,8400.0,10.99,274.98,39500.0,1.0,1.49,5530.0,48.9,674.98,197.31,462.41,14.957407407370003,0.3,0.0,81.09
31717,9000.0,7.51,311.1,39000.0,0.0,0.0,0.0,0.0,10079.7,10000.0,1199.67,0.0,0.0,0.0,338.42
31718,19726.66,15.7,691.47,53000.0,1.0,3.67,37866.0,71.7,2074.41,1313.63,756.85,0.0,3.93,0.0,691.47
31719,16975.0,13.11,573.67,85500.0,0.0,20.77,24221.0,79.9,20622.44,17000.0,3652.81,0.0,0.0,0.0,607.25
31720,6000.0,14.96,207.88,42000.0,0.0,14.06,27010.0,64.5,6550.82,6000.0,550.82,0.0,0.0,0.0,5099.97
31721,12875.0,7.88,406.65,25000.0,0.0,17.23,8625.0,28.3,14496.06,13000.0,1636.8,0.0,0.0,0.0,828.58
31722,12000.0,10.99,392.83,60000.0,0.0,15.44,13309.0,73.5,14070.35,12000.0,2070.35,0.0,0.0,0.0,323.15
31723,11725.0,7.88,400.39,63000.0,0.0,5.39,16213.0,27.2,13204.07,12800.0,1614.68,0.0,0.0,0.0,415.68
31724,16108.92,13.48,610.64,98000.0,1.0,18.82,48345.0,80.6,12165.35,9523.07,3300.32,0.0,0.05,0.0,612.05
31725,15975.0,10.99,523.77,66500.0,0.0,21.35,16989.0,26.7,18727.71,16000.0,2757.02,0.0,0.0,0.0,3610.96
31726,16000.0,14.22,548.55,45000.0,1.0,8.53,8116.0,79.5,1268.55,0.0,492.33,54.708986236354,721.51,6.9,548.55
31727,3000.0,13.48,101.78,33600.0,0.0,15.61,6082.0,45.6,3663.89,3000.0,663.89,0.0,0.0,0.0,111.2
31728,2000.0,9.88,64.43,33000.0,0.0,20.95,4332.0,51.6,2120.53,2000.0,120.53,0.0,0.0,0.0,1671.36
31729,16975.0,13.11,843.63,89000.0,0.0,22.03,11506.0,19.3,17428.87,25000.0,668.2,0.0,0.0,0.0,6.14
31730,5000.0,7.14,185.64,50000.0,0.0,15.89,3485.0,20.0,5487.78,6000.0,585.34,0.0,0.0,0.0,2510.51
31731,2000.0,13.11,67.49,24000.0,0.0,18.0,0.0,0.0,2429.75,2000.0,429.75,0.0,0.0,0.0,71.15
31732,12825.0,9.88,483.16,94000.0,0.0,16.29,4133.0,43.5,14893.32,15000.0,2394.92,24.16000008001,0.0,0.0,508.94
31733,14000.0,16.45,495.29,100000.0,0.0,24.66,45561.0,86.5,17847.93,14000.0,3824.96,22.970000059534996,0.0,0.0,1015.16
31734,3200.0,7.51,99.55,95000.0,0.0,4.61,139.0,0.8,3566.68,3200.0,366.68,0.0,0.0,0.0,788.12
31735,16250.0,14.59,861.63,105000.0,0.0,24.64,20798.0,68.0,19121.58,25000.0,4417.81,0.0,0.0,0.0,846.03
31736,8000.0,10.99,261.89,130000.0,0.0,6.27,18755.0,75.6,9428.17,8000.01,1428.16,0.0,0.0,0.0,287.57
31737,3000.0,14.22,102.86,76209.0,0.0,3.51,8790.0,92.5,3035.85,3000.0,35.85,0.0,0.0,0.0,3036.2
31738,23349.986394282674,11.36,822.78,145000.0,0.0,10.38,62450.0,76.1,27475.13,25000.0,4620.74,0.0,0.0,0.0,841.04
31739,9850.0,10.25,323.85,35300.0,0.0,16.96,4126.0,48.5,11484.2,10000.0,1659.09,0.0,0.0,0.0,365.35
31740,2875.0,14.59,99.09,79000.0,0.0,11.92,7775.0,73.3,3567.28,2875.0,692.28,0.0,0.0,0.0,102.82
31741,15975.0,15.7,560.18,69000.0,0.0,9.29,22217.0,78.8,18601.16,16000.0,2630.27,0.0,0.0,0.0,10799.22
31742,10000.0,13.48,339.25,48000.0,0.0,24.25,8971.0,64.1,12213.16,10000.0,2213.16,0.0,0.0,0.0,373.44
31743,14927.873510667989,11.36,493.67,46000.0,1.0,19.57,13899.0,53.3,13965.37,11161.5,2638.11,0.0,242.82,3.05,493.67
31744,14875.0,10.62,488.4,75000.0,1.0,7.71,980.0,29.77,14691.6,12138.57,2512.7,0.0,163.75,2.92,31.5
31745,6000.0,7.51,186.66,55000.0,0.0,7.46,14855.0,43.8,6719.84,6000.0,719.84,0.0,0.0,0.0,208.53
31746,24000.0,17.56,862.36,90000.0,0.0,23.0,31058.0,75.8,31046.04,24000.0,7046.04,0.0,0.0,0.0,939.55
31747,5000.0,13.85,170.52,72516.0,0.0,19.71,55535.0,97.4,6139.25,5000.0,1139.25,0.0,0.0,0.0,182.23
31748,4750.0,10.99,155.5,123000.0,0.0,24.39,60362.0,94.3,5597.92,4750.0,847.92,0.0,0.0,0.0,168.2
31749,9000.0,13.11,303.71,57057.0,0.0,6.14,2474.0,20.6,10933.82,9000.0,1933.82,0.0,0.0,0.0,319.69
31750,17825.0,9.88,579.79,70000.0,0.0,10.18,18248.0,37.8,20669.88,18000.0,2872.81,0.0,0.0,0.0,611.98
31751,23600.0,14.96,866.16,130000.0,0.0,14.76,39702.0,58.7,29436.07,25000.0,6182.28,0.0,0.0,0.0,895.81
31752,4000.0,10.99,130.95,18000.0,0.0,4.8,1298.0,18.8,4712.88,4000.0,712.88,0.0,0.0,0.0,277.99
31753,1000.0,9.88,32.22,36000.0,0.0,12.03,12061.0,89.5,1159.73,1000.0,159.73,0.0,0.0,0.0,35.45
31754,2500.0,7.88,78.21,55000.0,0.0,23.04,18885.0,37.7,2810.11,2500.0,310.11,0.0,0.0,0.0,389.1
31755,12000.0,13.48,407.09,42000.0,0.0,20.57,25881.0,74.2,12642.99,12000.0,642.99,0.0,0.0,0.0,11020.6
31756,9925.0,7.51,311.1,200000.0,0.0,10.74,36705.0,60.3,11115.62,10000.0,1199.61,0.0,0.0,0.0,333.22
31757,7000.0,10.62,227.92,20800.0,1.0,19.62,10439.0,37.3,1651.78,1015.04,350.45,14.991079772307,271.3,2.76,227.92
31758,14975.0,13.48,508.87,58000.0,0.0,11.05,10352.0,46.4,18289.17,15000.0,3319.71,0.0,0.0,0.0,547.43
31759,7200.0,9.88,231.92,92000.0,0.0,21.0,18291.0,51.4,8136.52,7200.0,936.52,0.0,0.0,0.0,1044.01
31760,20204.06333741027,11.36,724.05,45000.0,1.0,14.27,26384.0,71.5,14294.6,10365.03,3741.84,0.0,408.59,4.78,201.95
31761,5000.0,14.96,173.24,57000.0,0.0,15.22,293.0,7.5,6236.65,5000.0,1236.65,0.0,0.0,0.0,187.69
31762,11200.0,10.25,362.71,131000.0,0.0,21.83,61686.0,75.4,11655.39,11200.0,455.39,0.0,0.0,0.0,10.06
31763,2000.0,11.36,65.83,38000.0,0.0,8.65,2532.0,37.2,2304.63,2000.0,304.63,0.0,0.0,0.0,890.28
31764,4000.0,10.62,130.24,74678.0,0.0,11.68,3195.0,31.9,4651.47,4000.0,651.47,0.0,0.0,0.0,1200.1
31765,5000.0,14.22,171.43,60000.0,0.0,21.98,6291.0,86.2,6171.56,5000.0,1171.56,0.0,0.0,0.0,189.04
31766,12000.0,7.88,406.65,64000.0,0.0,11.93,7368.0,28.3,13513.64,13000.0,1639.77,0.0,0.0,0.0,420.01
31767,17000.0,13.85,579.77,90636.0,0.0,17.87,14281.0,32.0,20690.5,17000.0,3690.5,0.0,0.0,0.0,4481.0
31768,22725.0,10.25,809.62,82000.0,0.0,2.49,8185.0,8.3,25748.54,25000.0,3326.22,0.0,0.0,0.0,3293.61
31769,12000.0,7.51,404.43,54000.0,0.0,22.29,3667.0,10.0,13439.46,13000.0,1559.42,0.0,0.0,0.0,434.52
31770,5000.0,10.25,161.93,47184.0,0.0,13.76,8716.0,71.3,5829.63,5000.0,829.63,0.0,0.0,0.0,191.52
31771,24846.411609060484,11.36,822.78,105897.0,0.0,13.06,11424.0,32.9,27918.17,25000.0,3091.64,0.0,0.0,0.0,15773.36
31772,6000.0,7.88,187.69,63000.0,0.0,13.73,7179.0,44.6,6690.46,6000.0,690.46,0.0,0.0,0.0,2005.97
31773,6800.0,10.62,221.41,45000.0,0.0,6.59,374.0,6.2,7584.57,6800.0,784.57,0.0,0.0,0.0,12.15
31774,14975.0,16.07,527.91,40320.0,0.0,13.01,7023.0,97.5,18532.86,15000.0,3563.8,0.0,0.0,0.0,5931.82
31775,10000.0,9.88,322.11,60000.0,0.0,17.46,12841.0,55.4,10967.0,10000.0,967.0,0.0,0.0,0.0,6790.16
31776,5000.0,14.96,173.24,60000.0,0.0,17.8,4584.0,71.6,6236.59,5000.0,1236.59,0.0,0.0,0.0,187.0
31777,5000.0,10.25,161.93,284400.0,0.0,3.17,63987.0,22.4,5277.27,5000.0,277.27,0.0,0.0,0.0,4309.15
31778,10000.0,15.7,350.11,48600.0,0.0,7.75,2560.0,67.4,12605.0,10000.0,2605.0,0.0,0.0,0.0,368.21
31779,5000.0,15.7,175.06,68000.0,0.0,8.93,5187.0,82.3,6302.61,5000.0,1302.61,0.0,0.0,0.0,186.15
31780,9975.0,7.88,312.81,50000.0,0.0,22.95,20950.0,42.2,11220.96,10000.0,1249.08,0.0,0.0,0.0,1245.67
31781,8000.0,11.36,263.29,55000.0,0.0,11.63,5227.0,32.7,9229.34,8000.0,1229.34,0.0,0.0,0.0,3708.25
31782,9375.0,7.88,297.17,19200.0,0.0,10.56,6194.0,9.2,10433.5,9500.0,1072.61,0.0,0.0,0.0,3448.68
31783,14891.569900244222,13.11,506.18,120775.0,0.0,20.73,36357.0,76.5,18133.89,15000.0,3238.82,25.310000061118004,0.0,0.0,1002.0
31784,14490.875248171667,13.48,491.9,45000.0,0.0,24.4,26125.0,59.2,17696.52,14500.0,3209.13,0.0,0.0,0.0,553.96
31785,15474.038552584392,15.7,560.18,36000.0,0.0,16.1,3062.0,28.1,19432.16,16000.0,4167.37,0.0,0.0,0.0,582.57
31786,4200.0,10.62,136.76,48000.0,0.0,4.45,0.0,0.0,4923.58,4200.0,723.58,0.0,0.0,0.0,150.01
31787,6400.0,7.51,199.1,58000.0,0.0,11.86,2293.0,6.1,7167.8,6400.0,767.8,0.0,0.0,0.0,219.21
31788,18000.0,13.11,607.41,40000.0,0.0,3.24,3612.0,69.5,21785.05,18000.0,3785.06,0.0,0.0,0.0,385.79
31789,25000.0,20.16,931.09,114000.0,0.0,23.12,21957.0,50.2,28458.4,25000.0,3458.4,0.0,0.0,0.0,14.4
31790,9962.90420445101,11.36,329.12,88800.0,0.0,4.88,2728.0,37.4,11803.56,10000.0,1848.77,0.0,0.0,0.0,345.6
31791,12975.0,12.73,436.37,90000.0,0.0,9.27,10429.0,32.9,15155.96,13000.0,2185.16,0.0,0.0,0.0,6488.27
31792,4000.0,7.14,123.76,100000.0,1.0,1.48,2393.0,12.1,1372.06,1009.64,210.2,14.966063348401999,137.26,1.48,123.76
31793,7500.0,10.99,245.52,33000.0,0.0,24.4,13360.0,53.0,8836.55,7500.0,1336.55,0.0,0.0,0.0,508.98
31794,19950.0,14.59,689.3,85000.0,0.0,21.4,38316.0,70.4,24745.96,20000.0,4807.98,0.0,0.0,0.0,56.96
31795,3500.0,6.76,138.47,41600.0,0.0,5.68,5550.0,35.6,3877.0,4500.0,484.71,0.0,0.0,0.0,152.13
31796,9850.0,9.88,322.11,36000.0,0.0,9.23,901.0,14.3,11396.15,10000.0,1569.69,0.0,0.0,0.0,1604.9
31797,14965.823574484737,12.73,503.5,68000.0,0.0,19.57,8344.0,55.6,18004.98,15000.0,3047.51,0.0,0.0,0.0,2996.06
31798,6975.0,12.73,234.97,28685.0,0.0,22.72,15489.0,64.0,8414.78,7000.0,1444.94,0.0,0.0,0.0,954.65
31799,14975.0,10.62,488.4,111000.0,0.0,21.95,31678.0,46.9,17554.28,15000.0,2583.58,0.0,0.0,0.0,517.23
31800,6375.0,7.88,200.2,38000.0,0.0,17.94,9443.0,40.7,7179.35,6400.0,807.51,0.0,0.0,0.0,209.97
